Date,Year,Site_Code,Orchard_Block,Treatment,Section,Distance,Round,Hemiptera,Neuroptera,Coleoptera,Syrphidae,Parasitoids,Araneae,Opiliones,Total_NE,Anthocoridae,Nabidae,Chrysopidae,Hemerobiidae,Carabidae,Coccinellidae,Staphylinidae,Syrphidae,Parasitoid,Araneidae,Clubionidae,Linyphiidae,Lycosidae,Tetragnathidae,Theridiidae,Thomisidae,Leiobunidae,Phalangiidae,Family_richness,Shannon
12/7/2017,Year_1,Site_Code_4,Orchard_Block_8,SWS,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2017,Year_1,Site_Code_4,Orchard_Block_8,SWS,1,10,2,1,0,1,0,0,2,0,4,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,1.039720771
15/08/2017,Year_1,Site_Code_4,Orchard_Block_8,SWS,1,10,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0
30/08/2017,Year_1,Site_Code_4,Orchard_Block_8,SWS,1,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2017,Year_1,Site_Code_4,Orchard_Block_8,SWS,1,10,5,0,0,1,0,0,2,0,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1.098612289
12/7/2017,Year_1,Site_Code_4,Orchard_Block_8,SWS,2,29,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1/8/2017,Year_1,Site_Code_4,Orchard_Block_8,SWS,2,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/08/2017,Year_1,Site_Code_4,Orchard_Block_8,SWS,2,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/08/2017,Year_1,Site_Code_4,Orchard_Block_8,SWS,2,29,4,0,0,1,0,2,0,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0.636514168
12/9/2017,Year_1,Site_Code_4,Orchard_Block_8,SWS,2,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/7/2017,Year_1,Site_Code_4,Orchard_Block_8,SWS,3,48,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1/8/2017,Year_1,Site_Code_4,Orchard_Block_8,SWS,3,48,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
15/08/2017,Year_1,Site_Code_4,Orchard_Block_8,SWS,3,48,3,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
30/08/2017,Year_1,Site_Code_4,Orchard_Block_8,SWS,3,48,4,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0
12/9/2017,Year_1,Site_Code_4,Orchard_Block_8,SWS,3,48,5,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0.693147181
12/7/2017,Year_1,Site_Code_4,Orchard_Block_8,SWS,4,67,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
1/8/2017,Year_1,Site_Code_4,Orchard_Block_8,SWS,4,67,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
15/08/2017,Year_1,Site_Code_4,Orchard_Block_8,SWS,4,67,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/08/2017,Year_1,Site_Code_4,Orchard_Block_8,SWS,4,67,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12/9/2017,Year_1,Site_Code_4,Orchard_Block_8,SWS,4,67,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/7/2017,Year_1,Site_Code_4,Orchard_Block_8,AMWS,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2017,Year_1,Site_Code_4,Orchard_Block_8,AMWS,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/08/2017,Year_1,Site_Code_4,Orchard_Block_8,AMWS,1,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/08/2017,Year_1,Site_Code_4,Orchard_Block_8,AMWS,1,10,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12/9/2017,Year_1,Site_Code_4,Orchard_Block_8,AMWS,1,10,5,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0.693147181
12/7/2017,Year_1,Site_Code_4,Orchard_Block_8,AMWS,2,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2017,Year_1,Site_Code_4,Orchard_Block_8,AMWS,2,29,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
15/08/2017,Year_1,Site_Code_4,Orchard_Block_8,AMWS,2,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/08/2017,Year_1,Site_Code_4,Orchard_Block_8,AMWS,2,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2017,Year_1,Site_Code_4,Orchard_Block_8,AMWS,2,29,5,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
12/7/2017,Year_1,Site_Code_4,Orchard_Block_8,AMWS,3,48,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
1/8/2017,Year_1,Site_Code_4,Orchard_Block_8,AMWS,3,48,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
15/08/2017,Year_1,Site_Code_4,Orchard_Block_8,AMWS,3,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/08/2017,Year_1,Site_Code_4,Orchard_Block_8,AMWS,3,48,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12/9/2017,Year_1,Site_Code_4,Orchard_Block_8,AMWS,3,48,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12/7/2017,Year_1,Site_Code_4,Orchard_Block_8,AMWS,4,67,1,0,0,2,0,1,0,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.636514168
1/8/2017,Year_1,Site_Code_4,Orchard_Block_8,AMWS,4,67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/08/2017,Year_1,Site_Code_4,Orchard_Block_8,AMWS,4,67,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/08/2017,Year_1,Site_Code_4,Orchard_Block_8,AMWS,4,67,4,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.693147181
12/9/2017,Year_1,Site_Code_4,Orchard_Block_8,AMWS,4,67,5,0,0,3,0,0,3,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,2,0.693147181
12/7/2017,Year_1,Site_Code_5,Orchard_Block_10,CS,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2017,Year_1,Site_Code_5,Orchard_Block_10,CS,1,10,2,0,0,3,0,0,1,0,4,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,2,0.562335145
15/08/2017,Year_1,Site_Code_5,Orchard_Block_10,CS,1,10,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
30/08/2017,Year_1,Site_Code_5,Orchard_Block_10,CS,1,10,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12/9/2017,Year_1,Site_Code_5,Orchard_Block_10,CS,1,10,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12/7/2017,Year_1,Site_Code_5,Orchard_Block_10,CS,2,29,1,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0
1/8/2017,Year_1,Site_Code_5,Orchard_Block_10,CS,2,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/08/2017,Year_1,Site_Code_5,Orchard_Block_10,CS,2,29,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
30/08/2017,Year_1,Site_Code_5,Orchard_Block_10,CS,2,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2017,Year_1,Site_Code_5,Orchard_Block_10,CS,2,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/7/2017,Year_1,Site_Code_5,Orchard_Block_10,CS,3,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2017,Year_1,Site_Code_5,Orchard_Block_10,CS,3,48,2,0,0,3,0,1,3,0,7,0,0,0,0,0,0,3,0,1,0,0,3,0,0,0,0,0,0,3,1.004242473
15/08/2017,Year_1,Site_Code_5,Orchard_Block_10,CS,3,48,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0
30/08/2017,Year_1,Site_Code_5,Orchard_Block_10,CS,3,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2017,Year_1,Site_Code_5,Orchard_Block_10,CS,3,48,5,0,0,2,0,0,1,0,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0.636514168
12/7/2017,Year_1,Site_Code_5,Orchard_Block_10,CS,4,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2017,Year_1,Site_Code_5,Orchard_Block_10,CS,4,67,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
15/08/2017,Year_1,Site_Code_5,Orchard_Block_10,CS,4,67,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
30/08/2017,Year_1,Site_Code_5,Orchard_Block_10,CS,4,67,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12/9/2017,Year_1,Site_Code_5,Orchard_Block_10,CS,4,67,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/7/2017,Year_1,Site_Code_5,Orchard_Block_10,SWS,1,10,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
1/8/2017,Year_1,Site_Code_5,Orchard_Block_10,SWS,1,10,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15/08/2017,Year_1,Site_Code_5,Orchard_Block_10,SWS,1,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/08/2017,Year_1,Site_Code_5,Orchard_Block_10,SWS,1,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2017,Year_1,Site_Code_5,Orchard_Block_10,SWS,1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/7/2017,Year_1,Site_Code_5,Orchard_Block_10,SWS,2,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2017,Year_1,Site_Code_5,Orchard_Block_10,SWS,2,29,2,0,1,2,0,0,0,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0.636514168
15/08/2017,Year_1,Site_Code_5,Orchard_Block_10,SWS,2,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/08/2017,Year_1,Site_Code_5,Orchard_Block_10,SWS,2,29,4,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
12/9/2017,Year_1,Site_Code_5,Orchard_Block_10,SWS,2,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/7/2017,Year_1,Site_Code_5,Orchard_Block_10,SWS,3,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2017,Year_1,Site_Code_5,Orchard_Block_10,SWS,3,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/08/2017,Year_1,Site_Code_5,Orchard_Block_10,SWS,3,48,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
30/08/2017,Year_1,Site_Code_5,Orchard_Block_10,SWS,3,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2017,Year_1,Site_Code_5,Orchard_Block_10,SWS,3,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/7/2017,Year_1,Site_Code_5,Orchard_Block_10,AMWS,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2017,Year_1,Site_Code_5,Orchard_Block_10,AMWS,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/08/2017,Year_1,Site_Code_5,Orchard_Block_10,AMWS,1,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/08/2017,Year_1,Site_Code_5,Orchard_Block_10,AMWS,1,10,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
12/9/2017,Year_1,Site_Code_5,Orchard_Block_10,AMWS,1,10,5,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
12/7/2017,Year_1,Site_Code_5,Orchard_Block_10,AMWS,2,29,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
1/8/2017,Year_1,Site_Code_5,Orchard_Block_10,AMWS,2,29,2,0,0,4,0,0,2,0,6,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,1,0,0,4,1.242453325
15/08/2017,Year_1,Site_Code_5,Orchard_Block_10,AMWS,2,29,3,1,0,2,0,0,1,0,4,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,1.039720771
30/08/2017,Year_1,Site_Code_5,Orchard_Block_10,AMWS,2,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2017,Year_1,Site_Code_5,Orchard_Block_10,AMWS,2,29,5,0,0,3,1,1,0,0,5,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,3,0.950270539
12/7/2017,Year_1,Site_Code_5,Orchard_Block_10,AMWS,3,48,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1/8/2017,Year_1,Site_Code_5,Orchard_Block_10,AMWS,3,48,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
15/08/2017,Year_1,Site_Code_5,Orchard_Block_10,AMWS,3,48,3,1,0,3,0,0,0,0,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.562335145
30/08/2017,Year_1,Site_Code_5,Orchard_Block_10,AMWS,3,48,4,0,1,0,0,2,0,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0.636514168
12/9/2017,Year_1,Site_Code_5,Orchard_Block_10,AMWS,3,48,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12/7/2017,Year_1,Site_Code_5,Orchard_Block_10,AMWS,4,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2017,Year_1,Site_Code_5,Orchard_Block_10,AMWS,4,67,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.693147181
15/08/2017,Year_1,Site_Code_5,Orchard_Block_10,AMWS,4,67,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
30/08/2017,Year_1,Site_Code_5,Orchard_Block_10,AMWS,4,67,4,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
12/9/2017,Year_1,Site_Code_5,Orchard_Block_10,AMWS,4,67,5,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
12/7/2017,Year_1,Site_Code_5,Orchard_Block_9,CS,1,10,1,0,0,2,0,1,0,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0.636514168
1/8/2017,Year_1,Site_Code_5,Orchard_Block_9,CS,1,10,2,1,0,1,0,1,0,0,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1.098612289
15/08/2017,Year_1,Site_Code_5,Orchard_Block_9,CS,1,10,3,0,1,0,0,5,2,0,8,0,0,0,1,0,0,0,0,5,0,0,2,0,0,0,0,0,0,3,0.900256051
30/08/2017,Year_1,Site_Code_5,Orchard_Block_9,CS,1,10,4,0,0,3,0,3,4,0,10,0,0,0,0,1,1,1,0,3,0,0,4,0,0,0,0,0,0,5,1.418483662
12/9/2017,Year_1,Site_Code_5,Orchard_Block_9,CS,1,10,5,2,1,0,0,0,2,1,6,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,4,1.329661349
12/7/2017,Year_1,Site_Code_5,Orchard_Block_9,CS,2,29,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1/8/2017,Year_1,Site_Code_5,Orchard_Block_9,CS,2,29,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
15/08/2017,Year_1,Site_Code_5,Orchard_Block_9,CS,2,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/08/2017,Year_1,Site_Code_5,Orchard_Block_9,CS,2,29,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12/9/2017,Year_1,Site_Code_5,Orchard_Block_9,CS,2,29,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12/7/2017,Year_1,Site_Code_5,Orchard_Block_9,CS,3,48,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
1/8/2017,Year_1,Site_Code_5,Orchard_Block_9,CS,3,48,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15/08/2017,Year_1,Site_Code_5,Orchard_Block_9,CS,3,48,3,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
30/08/2017,Year_1,Site_Code_5,Orchard_Block_9,CS,3,48,4,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0.693147181
12/9/2017,Year_1,Site_Code_5,Orchard_Block_9,CS,3,48,5,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3,1.098612289
12/7/2017,Year_1,Site_Code_5,Orchard_Block_9,CS,4,67,1,1,0,2,0,0,4,0,7,1,0,0,0,1,0,1,0,0,0,0,3,1,0,0,0,0,0,5,1.475076311
1/8/2017,Year_1,Site_Code_5,Orchard_Block_9,CS,4,67,2,1,0,1,0,2,0,0,4,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,1.039720771
15/08/2017,Year_1,Site_Code_5,Orchard_Block_9,CS,4,67,3,0,1,5,0,1,1,0,8,0,0,0,1,2,0,3,0,1,0,0,1,0,0,0,0,0,0,5,1.494175138
30/08/2017,Year_1,Site_Code_5,Orchard_Block_9,CS,4,67,4,0,0,1,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0.636514168
12/9/2017,Year_1,Site_Code_5,Orchard_Block_9,CS,4,67,5,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0.636514168
12/7/2017,Year_1,Site_Code_5,Orchard_Block_9,SWS,1,10,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0.693147181
1/8/2017,Year_1,Site_Code_5,Orchard_Block_9,SWS,1,10,2,2,0,1,0,2,0,0,5,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,1.054920168
15/08/2017,Year_1,Site_Code_5,Orchard_Block_9,SWS,1,10,3,1,1,1,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.098612289
30/08/2017,Year_1,Site_Code_5,Orchard_Block_9,SWS,1,10,4,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12/9/2017,Year_1,Site_Code_5,Orchard_Block_9,SWS,1,10,5,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.693147181
12/7/2017,Year_1,Site_Code_5,Orchard_Block_9,SWS,2,29,1,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0.636514168
1/8/2017,Year_1,Site_Code_5,Orchard_Block_9,SWS,2,29,2,0,0,1,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1.098612289
15/08/2017,Year_1,Site_Code_5,Orchard_Block_9,SWS,2,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/08/2017,Year_1,Site_Code_5,Orchard_Block_9,SWS,2,29,4,0,0,3,0,1,1,0,5,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0.950270539
12/9/2017,Year_1,Site_Code_5,Orchard_Block_9,SWS,2,29,5,0,0,0,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2,0.450561209
12/7/2017,Year_1,Site_Code_5,Orchard_Block_9,SWS,3,48,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1/8/2017,Year_1,Site_Code_5,Orchard_Block_9,SWS,3,48,2,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.693147181
15/08/2017,Year_1,Site_Code_5,Orchard_Block_9,SWS,3,48,3,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.693147181
30/08/2017,Year_1,Site_Code_5,Orchard_Block_9,SWS,3,48,4,0,0,0,0,3,2,0,5,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,2,0.673011667
12/9/2017,Year_1,Site_Code_5,Orchard_Block_9,SWS,3,48,5,0,0,2,0,0,0,3,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,2,0.673011667
12/7/2017,Year_1,Site_Code_5,Orchard_Block_9,SWS,4,67,1,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,1.098612289
1/8/2017,Year_1,Site_Code_5,Orchard_Block_9,SWS,4,67,2,2,0,0,0,1,2,0,5,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,1.054920168
15/08/2017,Year_1,Site_Code_5,Orchard_Block_9,SWS,4,67,3,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0.636514168
30/08/2017,Year_1,Site_Code_5,Orchard_Block_9,SWS,4,67,4,3,1,2,0,5,2,1,14,3,0,0,1,0,0,2,0,5,0,0,2,0,0,0,0,0,1,6,1.630799105
12/9/2017,Year_1,Site_Code_5,Orchard_Block_9,SWS,4,67,5,0,1,1,0,1,0,0,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1.098612289
12/7/2017,Year_1,Site_Code_5,Orchard_Block_9,AMWS,1,10,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1/8/2017,Year_1,Site_Code_5,Orchard_Block_9,AMWS,1,10,2,0,1,3,0,2,0,0,6,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1.011404265
15/08/2017,Year_1,Site_Code_5,Orchard_Block_9,AMWS,1,10,3,1,0,2,0,2,2,0,7,1,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,4,1.351783994
30/08/2017,Year_1,Site_Code_5,Orchard_Block_9,AMWS,1,10,4,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.693147181
12/9/2017,Year_1,Site_Code_5,Orchard_Block_9,AMWS,1,10,5,0,0,1,0,1,1,0,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,1.098612289
12/7/2017,Year_1,Site_Code_5,Orchard_Block_9,AMWS,2,29,1,1,0,2,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0.636514168
